_id,mac,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Timestamp,updated_at,created_at,__v,Timestamp_local,Timestamp_vn,acc_norm,gyro_norm
ebf9522de73fe79d24d6e90f,ffff00000000,2.85,-0.35,-9.32,-0.04,-0.07,-0.06,2025-08-15 01:48:36.000000+00:00,2025-08-15T01:48:36.000Z,2025-08-15 01:48:36.000000+00:00,0,2025-08-15 08:48:36.000000+07:00,2025-08-15 08:48:36.000000,9.75,0.1
f5df14aa9aee3a55e92acacf,ffff00000000,2.15,-0.64,-10.12,-0.03,-0.14,-0.07,2025-08-15 01:48:37.000000+00:00,2025-08-15T01:48:37.000Z,2025-08-15 01:48:37.000000+00:00,0,2025-08-15 08:48:37.000000+07:00,2025-08-15 08:48:37.000000,10.37,0.16
d0d2e58d8e08243fb7fb35a4,ffff00000000,1.18,-0.79,-9.67,-0.07,-0.15,-0.07,2025-08-15 01:48:38.000000+00:00,2025-08-15T01:48:38.000Z,2025-08-15 01:48:38.000000+00:00,0,2025-08-15 08:48:38.000000+07:00,2025-08-15 08:48:38.000000,9.77,0.18
b4180c306695a86271b58895,ffff00000000,0.21,-1.27,-9.21,-0.01,-0.15,-0.04,2025-08-15 01:48:39.000000+00:00,2025-08-15T01:48:39.000Z,2025-08-15 01:48:39.000000+00:00,0,2025-08-15 08:48:39.000000+07:00,2025-08-15 08:48:39.000000,9.3,0.16
890792d07f2d39846acf6c61,ffff00000000,3.94,-0.58,-9.91,-0.07,-0.17,-0.01,2025-08-15 01:48:40.000000+00:00,2025-08-15T01:48:40.000Z,2025-08-15 01:48:40.000000+00:00,0,2025-08-15 08:48:40.000000+07:00,2025-08-15 08:48:40.000000,10.68,0.18
990e262761688afe95d55e88,ffff00000000,1.94,-1.38,-9.97,-0.03,-0.1,-0.03,2025-08-15 01:48:41.000000+00:00,2025-08-15T01:48:41.000Z,2025-08-15 01:48:41.000000+00:00,0,2025-08-15 08:48:41.000000+07:00,2025-08-15 08:48:41.000000,10.25,0.11
cff994806668b797a63adb62,ffff00000000,1.0,-0.8,-10.6,-0.08,-0.1,-0.02,2025-08-15 01:48:42.000000+00:00,2025-08-15T01:48:42.000Z,2025-08-15 01:48:42.000000+00:00,0,2025-08-15 08:48:42.000000+07:00,2025-08-15 08:48:42.000000,10.68,0.13
c27ceaf3140d8926c1d34772,ffff00000000,1.3,-1.62,-10.11,-0.53,-0.78,-3.34,2025-08-15 01:48:43.000000+00:00,2025-08-15T01:48:43.000Z,2025-08-15 01:48:43.000000+00:00,0,2025-08-15 08:48:43.000000+07:00,2025-08-15 08:48:43.000000,10.32,3.47
22fc8bdd00bbda75eb7150ca,ffff00000000,2.59,-2.28,-9.68,-0.07,-0.06,0.0,2025-08-15 01:48:44.000000+00:00,2025-08-15T01:48:44.000Z,2025-08-15 01:48:44.000000+00:00,0,2025-08-15 08:48:44.000000+07:00,2025-08-15 08:48:44.000000,10.28,0.09
cf48121333789b046ec0a8a9,ffff00000000,2.28,-0.64,-8.23,-0.43,-0.11,-0.49,2025-08-15 01:48:45.000000+00:00,2025-08-15T01:48:45.000Z,2025-08-15 01:48:45.000000+00:00,0,2025-08-15 08:48:45.000000+07:00,2025-08-15 08:48:45.000000,8.56,0.66
5b203a82bae663f7c453c759,ffff00000000,2.24,-1.09,-10.38,-0.1,-0.1,-0.02,2025-08-15 01:48:46.000000+00:00,2025-08-15T01:48:46.000Z,2025-08-15 01:48:46.000000+00:00,0,2025-08-15 08:48:46.000000+07:00,2025-08-15 08:48:46.000000,10.67,0.14
dfbe48b12302bc255c10fb6d,ffff00000000,2.7,-0.38,-8.22,-0.09,-0.1,-0.04,2025-08-15 01:48:47.000000+00:00,2025-08-15T01:48:47.000Z,2025-08-15 01:48:47.000000+00:00,0,2025-08-15 08:48:47.000000+07:00,2025-08-15 08:48:47.000000,8.66,0.14
d43942af007eadab872eeec7,ffff00000000,1.5,-0.72,-10.4,-0.05,-0.1,-0.0,2025-08-15 01:48:48.000000+00:00,2025-08-15T01:48:48.000Z,2025-08-15 01:48:48.000000+00:00,0,2025-08-15 08:48:48.000000+07:00,2025-08-15 08:48:48.000000,10.53,0.11
ee32e3a7eefecbe481dbd29d,ffff00000000,2.2,-0.98,-9.75,-1.5,1.51,5.72,2025-08-15 01:48:49.000000+00:00,2025-08-15T01:48:49.000Z,2025-08-15 01:48:49.000000+00:00,0,2025-08-15 08:48:49.000000+07:00,2025-08-15 08:48:49.000000,10.04,6.1
fadb43920fcc00812d013bc8,ffff00000000,2.62,-1.93,-10.74,-0.07,-0.09,-0.02,2025-08-15 01:48:50.000000+00:00,2025-08-15T01:48:50.000Z,2025-08-15 01:48:50.000000+00:00,0,2025-08-15 08:48:50.000000+07:00,2025-08-15 08:48:50.000000,11.22,0.12
cb0e9b19a6f73165e289f129,ffff00000000,1.98,-0.41,-10.25,-0.14,-0.04,-0.06,2025-08-15 01:48:51.000000+00:00,2025-08-15T01:48:51.000Z,2025-08-15 01:48:51.000000+00:00,0,2025-08-15 08:48:51.000000+07:00,2025-08-15 08:48:51.000000,10.45,0.16
852b63c6f1a4754bab67bdff,ffff00000000,2.18,-1.24,-8.83,1.8,-0.34,1.1,2025-08-15 01:48:52.000000+00:00,2025-08-15T01:48:52.000Z,2025-08-15 01:48:52.000000+00:00,0,2025-08-15 08:48:52.000000+07:00,2025-08-15 08:48:52.000000,9.18,2.14
4217b9402390107b5077f6d8,ffff00000000,2.21,-1.36,-10.48,-0.13,-0.05,-0.07,2025-08-15 01:48:53.000000+00:00,2025-08-15T01:48:53.000Z,2025-08-15 01:48:53.000000+00:00,0,2025-08-15 08:48:53.000000+07:00,2025-08-15 08:48:53.000000,10.8,0.16
934445bdf2ffb4094bc1d7a9,ffff00000000,1.8,-1.96,-8.53,-0.11,-0.04,-0.06,2025-08-15 01:48:54.000000+00:00,2025-08-15T01:48:54.000Z,2025-08-15 01:48:54.000000+00:00,0,2025-08-15 08:48:54.000000+07:00,2025-08-15 08:48:54.000000,8.94,0.13
6d4483ecd84ff6f963c44178,ffff00000000,0.2,-1.19,-9.83,-0.11,-0.02,-0.07,2025-08-15 01:48:55.000000+00:00,2025-08-15T01:48:55.000Z,2025-08-15 01:48:55.000000+00:00,0,2025-08-15 08:48:55.000000+07:00,2025-08-15 08:48:55.000000,9.9,0.13
54c5b1e13d450373f61788ae,ffff00000000,0.57,-2.21,-8.94,-0.11,-0.04,-0.04,2025-08-15 01:48:56.000000+00:00,2025-08-15T01:48:56.000Z,2025-08-15 01:48:56.000000+00:00,0,2025-08-15 08:48:56.000000+07:00,2025-08-15 08:48:56.000000,9.23,0.12
1c985b8107ced80042e8347f,ffff00000000,-0.12,-1.28,-10.01,-0.12,-0.03,-0.03,2025-08-15 01:48:57.000000+00:00,2025-08-15T01:48:57.000Z,2025-08-15 01:48:57.000000+00:00,0,2025-08-15 08:48:57.000000+07:00,2025-08-15 08:48:57.000000,10.09,0.13
801f54b205a396635536113b,ffff00000000,1.11,-2.22,-10.4,-2.04,1.1,1.17,2025-08-15 01:48:58.000000+00:00,2025-08-15T01:48:58.000Z,2025-08-15 01:48:58.000000+00:00,0,2025-08-15 08:48:58.000000+07:00,2025-08-15 08:48:58.000000,10.69,2.6
246ef3de0a07c9c2987092c6,ffff00000000,-0.2,-2.75,-9.17,-0.07,0.01,-0.03,2025-08-15 01:48:59.000000+00:00,2025-08-15T01:48:59.000Z,2025-08-15 01:48:59.000000+00:00,0,2025-08-15 08:48:59.000000+07:00,2025-08-15 08:48:59.000000,9.58,0.08
66d654d09f8a39ebd6fa5919,ffff00000000,1.36,-2.14,-9.54,-0.1,-0.0,-0.03,2025-08-15 01:49:00.000000+00:00,2025-08-15T01:49:00.000Z,2025-08-15 01:49:00.000000+00:00,0,2025-08-15 08:49:00.000000+07:00,2025-08-15 08:49:00.000000,9.87,0.1
025d143c0daf5d2e611c05d0,ffff00000000,1.37,-3.11,-9.56,1.29,-0.13,-0.28,2025-08-15 01:49:01.000000+00:00,2025-08-15T01:49:01.000Z,2025-08-15 01:49:01.000000+00:00,0,2025-08-15 08:49:01.000000+07:00,2025-08-15 08:49:01.000000,10.15,1.33
aef64e4729038a93654ad68f,ffff00000000,2.06,-2.3,-9.36,-0.07,-0.04,-0.05,2025-08-15 01:49:02.000000+00:00,2025-08-15T01:49:02.000Z,2025-08-15 01:49:02.000000+00:00,0,2025-08-15 08:49:02.000000+07:00,2025-08-15 08:49:02.000000,9.86,0.09
f692e4848297a663ac24cbb8,ffff00000000,1.16,-2.63,-9.3,-0.08,-0.06,-0.08,2025-08-15 01:49:03.000000+00:00,2025-08-15T01:49:03.000Z,2025-08-15 01:49:03.000000+00:00,0,2025-08-15 08:49:03.000000+07:00,2025-08-15 08:49:03.000000,9.73,0.13
2962e9988d78f0326fa113cb,ffff00000000,1.01,-2.22,-9.93,-0.06,-0.03,-0.04,2025-08-15 01:49:04.000000+00:00,2025-08-15T01:49:04.000Z,2025-08-15 01:49:04.000000+00:00,0,2025-08-15 08:49:04.000000+07:00,2025-08-15 08:49:04.000000,10.23,0.08
6da63ff01e74f34fd36e74f3,ffff00000000,2.74,-1.78,-10.24,-0.27,0.94,-0.54,2025-08-15 01:49:05.000000+00:00,2025-08-15T01:49:05.000Z,2025-08-15 01:49:05.000000+00:00,0,2025-08-15 08:49:05.000000+07:00,2025-08-15 08:49:05.000000,10.75,1.12
02c262deb317170b89a84b21,ffff00000000,1.92,-2.17,-9.44,-0.02,-0.09,-0.02,2025-08-15 01:49:06.000000+00:00,2025-08-15T01:49:06.000Z,2025-08-15 01:49:06.000000+00:00,0,2025-08-15 08:49:06.000000+07:00,2025-08-15 08:49:06.000000,9.87,0.09
1d734b23b31f717ea2892d21,ffff00000000,0.23,-1.74,-9.22,-0.04,-0.02,-0.05,2025-08-15 01:49:07.000000+00:00,2025-08-15T01:49:07.000Z,2025-08-15 01:49:07.000000+00:00,0,2025-08-15 08:49:07.000000+07:00,2025-08-15 08:49:07.000000,9.39,0.07
fa8463d1afb324c33bcde11f,ffff00000000,0.61,-1.75,-9.98,-0.37,2.01,1.21,2025-08-15 01:49:08.000000+00:00,2025-08-15T01:49:08.000Z,2025-08-15 01:49:08.000000+00:00,0,2025-08-15 08:49:08.000000+07:00,2025-08-15 08:49:08.000000,10.15,2.38
1460baeee007f2a844764e4f,ffff00000000,1.01,-1.88,-8.82,-0.03,-0.05,0.01,2025-08-15 01:49:09.000000+00:00,2025-08-15T01:49:09.000Z,2025-08-15 01:49:09.000000+00:00,0,2025-08-15 08:49:09.000000+07:00,2025-08-15 08:49:09.000000,9.07,0.06
ab85ac78cb5e117d56aff12b,ffff00000000,0.39,-0.73,-9.52,-0.01,-0.06,-0.01,2025-08-15 01:49:10.000000+00:00,2025-08-15T01:49:10.000Z,2025-08-15 01:49:10.000000+00:00,0,2025-08-15 08:49:10.000000+07:00,2025-08-15 08:49:10.000000,9.56,0.06
cd23f1352a524e6628346a0f,ffff00000000,0.84,-0.63,-11.17,-0.05,-0.01,-0.05,2025-08-15 01:49:11.000000+00:00,2025-08-15T01:49:11.000Z,2025-08-15 01:49:11.000000+00:00,0,2025-08-15 08:49:11.000000+07:00,2025-08-15 08:49:11.000000,11.22,0.07
e2dced489add2f896b9bca61,ffff00000000,1.12,-1.0,-9.94,-0.03,-0.03,-0.06,2025-08-15 01:49:12.000000+00:00,2025-08-15T01:49:12.000Z,2025-08-15 01:49:12.000000+00:00,0,2025-08-15 08:49:12.000000+07:00,2025-08-15 08:49:12.000000,10.05,0.07
a8a41678ba84ad97c27c5909,ffff00000000,0.71,-0.06,-9.14,-0.06,-0.05,-0.06,2025-08-15 01:49:13.000000+00:00,2025-08-15T01:49:13.000Z,2025-08-15 01:49:13.000000+00:00,0,2025-08-15 08:49:13.000000+07:00,2025-08-15 08:49:13.000000,9.17,0.1
018d5cbe1fb0196ec931475b,ffff00000000,2.1,-0.46,-9.07,-0.05,0.03,-0.07,2025-08-15 01:49:14.000000+00:00,2025-08-15T01:49:14.000Z,2025-08-15 01:49:14.000000+00:00,0,2025-08-15 08:49:14.000000+07:00,2025-08-15 08:49:14.000000,9.32,0.09
beff7100a7e38671f28a07f9,ffff00000000,1.19,-0.87,-10.9,-0.04,-0.02,-0.07,2025-08-15 01:49:15.000000+00:00,2025-08-15T01:49:15.000Z,2025-08-15 01:49:15.000000+00:00,0,2025-08-15 08:49:15.000000+07:00,2025-08-15 08:49:15.000000,11.0,0.08
ec88e0a3a3f2e1a4f70ccb67,ffff00000000,0.62,-0.98,-10.85,-0.07,-0.01,-0.1,2025-08-15 01:49:16.000000+00:00,2025-08-15T01:49:16.000Z,2025-08-15 01:49:16.000000+00:00,0,2025-08-15 08:49:16.000000+07:00,2025-08-15 08:49:16.000000,10.91,0.12
862af5272903a38572ed8981,ffff00000000,1.43,-0.67,-8.73,-0.06,-0.06,-0.05,2025-08-15 01:49:17.000000+00:00,2025-08-15T01:49:17.000Z,2025-08-15 01:49:17.000000+00:00,0,2025-08-15 08:49:17.000000+07:00,2025-08-15 08:49:17.000000,8.87,0.1
6aa8ee7b2bf4d2d13761388c,ffff00000000,0.84,0.3,-11.37,-0.03,-0.06,-0.04,2025-08-15 01:49:18.000000+00:00,2025-08-15T01:49:18.000Z,2025-08-15 01:49:18.000000+00:00,0,2025-08-15 08:49:18.000000+07:00,2025-08-15 08:49:18.000000,11.4,0.08
7d7375541d3e5ca3d0a75ad2,ffff00000000,0.67,0.02,-11.61,-0.06,-0.07,-0.02,2025-08-15 01:49:19.000000+00:00,2025-08-15T01:49:19.000Z,2025-08-15 01:49:19.000000+00:00,0,2025-08-15 08:49:19.000000+07:00,2025-08-15 08:49:19.000000,11.63,0.09
9f12944ab4f526c70412f432,ffff00000000,1.08,-0.04,-9.78,-0.04,-0.01,-0.0,2025-08-15 01:49:20.000000+00:00,2025-08-15T01:49:20.000Z,2025-08-15 01:49:20.000000+00:00,0,2025-08-15 08:49:20.000000+07:00,2025-08-15 08:49:20.000000,9.84,0.04
1b50311c75fb2ff4230df213,ffff00000000,1.78,-0.28,-10.98,-0.06,-0.04,-0.07,2025-08-15 01:49:21.000000+00:00,2025-08-15T01:49:21.000Z,2025-08-15 01:49:21.000000+00:00,0,2025-08-15 08:49:21.000000+07:00,2025-08-15 08:49:21.000000,11.13,0.1
3b527749a8932af1f5cb31dd,ffff00000000,0.62,0.09,-10.98,-0.08,-0.02,-0.1,2025-08-15 01:49:22.000000+00:00,2025-08-15T01:49:22.000Z,2025-08-15 01:49:22.000000+00:00,0,2025-08-15 08:49:22.000000+07:00,2025-08-15 08:49:22.000000,11.0,0.13
b5c457839f446d53c23649ba,ffff00000000,2.91,0.08,-11.68,-0.07,-0.06,-0.08,2025-08-15 01:49:23.000000+00:00,2025-08-15T01:49:23.000Z,2025-08-15 01:49:23.000000+00:00,0,2025-08-15 08:49:23.000000+07:00,2025-08-15 08:49:23.000000,12.04,0.12
b865231b45ec19ece1841449,ffff00000000,0.73,-0.39,-9.97,-0.04,-0.05,-0.08,2025-08-15 01:49:24.000000+00:00,2025-08-15T01:49:24.000Z,2025-08-15 01:49:24.000000+00:00,0,2025-08-15 08:49:24.000000+07:00,2025-08-15 08:49:24.000000,10.0,0.1
fe5372dc16d3734a7baecb22,ffff00000000,0.32,-0.77,-10.58,-0.03,-0.04,-0.05,2025-08-15 01:49:25.000000+00:00,2025-08-15T01:49:25.000Z,2025-08-15 01:49:25.000000+00:00,0,2025-08-15 08:49:25.000000+07:00,2025-08-15 08:49:25.000000,10.61,0.07
8de56d3580836da5b7c62af9,ffff00000000,1.04,-1.46,-10.49,-0.08,-0.07,-0.1,2025-08-15 01:49:26.000000+00:00,2025-08-15T01:49:26.000Z,2025-08-15 01:49:26.000000+00:00,0,2025-08-15 08:49:26.000000+07:00,2025-08-15 08:49:26.000000,10.64,0.15
0c46ad062f869dcae4e98bfd,ffff00000000,1.69,-0.82,-11.14,-0.01,-0.08,-0.09,2025-08-15 01:49:27.000000+00:00,2025-08-15T01:49:27.000Z,2025-08-15 01:49:27.000000+00:00,0,2025-08-15 08:49:27.000000+07:00,2025-08-15 08:49:27.000000,11.3,0.12
c4fcb831090688a17c9c41ec,ffff00000000,1.95,-0.75,-9.3,-0.06,-0.11,-0.09,2025-08-15 01:49:28.000000+00:00,2025-08-15T01:49:28.000Z,2025-08-15 01:49:28.000000+00:00,0,2025-08-15 08:49:28.000000+07:00,2025-08-15 08:49:28.000000,9.53,0.15
52561d0ae42c5016fb0c11f5,ffff00000000,1.06,-2.44,-9.98,-0.09,-0.06,-0.05,2025-08-15 01:49:29.000000+00:00,2025-08-15T01:49:29.000Z,2025-08-15 01:49:29.000000+00:00,0,2025-08-15 08:49:29.000000+07:00,2025-08-15 08:49:29.000000,10.33,0.12
7c5ea97a48593292c2c011d9,ffff00000000,1.83,-1.11,-11.68,-0.05,-0.02,-0.1,2025-08-15 01:49:30.000000+00:00,2025-08-15T01:49:30.000Z,2025-08-15 01:49:30.000000+00:00,0,2025-08-15 08:49:30.000000+07:00,2025-08-15 08:49:30.000000,11.87,0.11
b01bb0edb130f96853eed665,ffff00000000,0.25,-1.56,-10.96,-4.09,4.1,-0.81,2025-08-15 01:49:31.000000+00:00,2025-08-15T01:49:31.000Z,2025-08-15 01:49:31.000000+00:00,0,2025-08-15 08:49:31.000000+07:00,2025-08-15 08:49:31.000000,11.07,5.85
e154016902204a8e91c50631,ffff00000000,0.41,-0.31,-11.76,-0.05,-0.08,-0.11,2025-08-15 01:49:32.000000+00:00,2025-08-15T01:49:32.000Z,2025-08-15 01:49:32.000000+00:00,0,2025-08-15 08:49:32.000000+07:00,2025-08-15 08:49:32.000000,11.77,0.14
371f6a7283f1eb1abbdf0dba,ffff00000000,0.43,-0.85,-9.62,-0.04,-0.06,-0.07,2025-08-15 01:49:33.000000+00:00,2025-08-15T01:49:33.000Z,2025-08-15 01:49:33.000000+00:00,0,2025-08-15 08:49:33.000000+07:00,2025-08-15 08:49:33.000000,9.67,0.1
93e65a99e7d985c8ec2aa778,ffff00000000,0.19,-1.69,-8.84,-0.01,-0.11,-0.07,2025-08-15 01:49:34.000000+00:00,2025-08-15T01:49:34.000Z,2025-08-15 01:49:34.000000+00:00,0,2025-08-15 08:49:34.000000+07:00,2025-08-15 08:49:34.000000,9.0,0.13
b56a1b9d8698b701735c07fe,ffff00000000,1.87,-1.45,-9.94,-0.06,-0.08,-0.09,2025-08-15 01:49:35.000000+00:00,2025-08-15T01:49:35.000Z,2025-08-15 01:49:35.000000+00:00,0,2025-08-15 08:49:35.000000+07:00,2025-08-15 08:49:35.000000,10.22,0.13
86fb9634969502a1deed2b55,ffff00000000,1.24,-1.83,-10.53,-0.01,-0.06,-0.12,2025-08-15 01:49:36.000000+00:00,2025-08-15T01:49:36.000Z,2025-08-15 01:49:36.000000+00:00,0,2025-08-15 08:49:36.000000+07:00,2025-08-15 08:49:36.000000,10.76,0.13
ae80201c9ff5a865f60a7f78,ffff00000000,1.6,0.07,-9.33,-0.04,-0.12,-0.04,2025-08-15 01:49:37.000000+00:00,2025-08-15T01:49:37.000Z,2025-08-15 01:49:37.000000+00:00,0,2025-08-15 08:49:37.000000+07:00,2025-08-15 08:49:37.000000,9.47,0.13
087cdc929d0bef32beef0bbc,ffff00000000,0.65,-1.58,-9.3,0.01,-0.13,-0.08,2025-08-15 01:49:38.000000+00:00,2025-08-15T01:49:38.000Z,2025-08-15 01:49:38.000000+00:00,0,2025-08-15 08:49:38.000000+07:00,2025-08-15 08:49:38.000000,9.46,0.15
e41014f4152bd21f3768989b,ffff00000000,2.85,-1.31,-7.68,-0.08,-0.1,-0.08,2025-08-15 01:49:39.000000+00:00,2025-08-15T01:49:39.000Z,2025-08-15 01:49:39.000000+00:00,0,2025-08-15 08:49:39.000000+07:00,2025-08-15 08:49:39.000000,8.3,0.15
c7f87f4319e2f6e40ee991eb,ffff00000000,0.67,-2.03,-9.64,-0.06,-0.09,-0.08,2025-08-15 01:49:40.000000+00:00,2025-08-15T01:49:40.000Z,2025-08-15 01:49:40.000000+00:00,0,2025-08-15 08:49:40.000000+07:00,2025-08-15 08:49:40.000000,9.87,0.13
e69b350b0865f3ff812ea309,ffff00000000,0.48,-0.89,-8.34,-0.06,-0.1,-0.04,2025-08-15 01:49:41.000000+00:00,2025-08-15T01:49:41.000Z,2025-08-15 01:49:41.000000+00:00,0,2025-08-15 08:49:41.000000+07:00,2025-08-15 08:49:41.000000,8.4,0.12
9407f57f8f13ef66b04dfbc3,ffff00000000,1.46,-1.36,-9.72,-0.02,-0.1,-0.03,2025-08-15 01:49:42.000000+00:00,2025-08-15T01:49:42.000Z,2025-08-15 01:49:42.000000+00:00,0,2025-08-15 08:49:42.000000+07:00,2025-08-15 08:49:42.000000,9.92,0.11
001ed7d3333e92608d65b822,ffff00000000,1.73,-1.54,-9.35,1.29,-7.54,0.09,2025-08-15 01:49:43.000000+00:00,2025-08-15T01:49:43.000Z,2025-08-15 01:49:43.000000+00:00,0,2025-08-15 08:49:43.000000+07:00,2025-08-15 08:49:43.000000,9.63,7.65
eab99381c6893d6f0df39ca9,ffff00000000,1.76,-1.47,-8.8,-0.0,-0.07,-0.06,2025-08-15 01:49:44.000000+00:00,2025-08-15T01:49:44.000Z,2025-08-15 01:49:44.000000+00:00,0,2025-08-15 08:49:44.000000+07:00,2025-08-15 08:49:44.000000,9.09,0.09
f1c0757665ef43c5fec56219,ffff00000000,1.27,-1.69,-10.13,-0.04,-0.1,-0.09,2025-08-15 01:49:45.000000+00:00,2025-08-15T01:49:45.000Z,2025-08-15 01:49:45.000000+00:00,0,2025-08-15 08:49:45.000000+07:00,2025-08-15 08:49:45.000000,10.35,0.14
74992ff45c8db728a3549ff7,ffff00000000,0.85,-1.77,-9.63,-0.04,-0.09,-0.1,2025-08-15 01:49:46.000000+00:00,2025-08-15T01:49:46.000Z,2025-08-15 01:49:46.000000+00:00,0,2025-08-15 08:49:46.000000+07:00,2025-08-15 08:49:46.000000,9.83,0.14
3d1aa55123448a8dfff1adb4,ffff00000000,0.55,-1.4,-9.26,-0.04,-0.12,-0.06,2025-08-15 01:49:47.000000+00:00,2025-08-15T01:49:47.000Z,2025-08-15 01:49:47.000000+00:00,0,2025-08-15 08:49:47.000000+07:00,2025-08-15 08:49:47.000000,9.38,0.14
07f4b708998b6c4b88889944,ffff00000000,1.08,-2.34,-9.02,-0.03,-0.14,-0.11,2025-08-15 01:49:48.000000+00:00,2025-08-15T01:49:48.000Z,2025-08-15 01:49:48.000000+00:00,0,2025-08-15 08:49:48.000000+07:00,2025-08-15 08:49:48.000000,9.38,0.18
aa5e63f11e933684765dd93c,ffff00000000,2.78,-1.8,-11.07,-0.01,-0.09,-0.08,2025-08-15 01:49:49.000000+00:00,2025-08-15T01:49:49.000Z,2025-08-15 01:49:49.000000+00:00,0,2025-08-15 08:49:49.000000+07:00,2025-08-15 08:49:49.000000,11.55,0.12
b8bc2274fb85ee060eef11a3,ffff00000000,0.99,-0.25,-10.08,-0.03,-0.1,-0.08,2025-08-15 01:49:50.000000+00:00,2025-08-15T01:49:50.000Z,2025-08-15 01:49:50.000000+00:00,0,2025-08-15 08:49:50.000000+07:00,2025-08-15 08:49:50.000000,10.13,0.13
ae5db5aa84485e8ca885e8eb,ffff00000000,1.3,-1.39,-10.03,4.05,1.35,-2.17,2025-08-15 01:49:51.000000+00:00,2025-08-15T01:49:51.000Z,2025-08-15 01:49:51.000000+00:00,0,2025-08-15 08:49:51.000000+07:00,2025-08-15 08:49:51.000000,10.21,4.79
8920f072d21014760464280b,ffff00000000,1.13,-1.19,-9.53,-0.01,-0.08,-0.07,2025-08-15 01:49:52.000000+00:00,2025-08-15T01:49:52.000Z,2025-08-15 01:49:52.000000+00:00,0,2025-08-15 08:49:52.000000+07:00,2025-08-15 08:49:52.000000,9.67,0.11
19bbcc57d92cfb64a667ba1a,ffff00000000,0.11,-1.34,-8.77,-0.06,-0.1,-0.06,2025-08-15 01:49:53.000000+00:00,2025-08-15T01:49:53.000Z,2025-08-15 01:49:53.000000+00:00,0,2025-08-15 08:49:53.000000+07:00,2025-08-15 08:49:53.000000,8.87,0.13
87be3a17e412734461ae5855,ffff00000000,1.15,-0.73,-10.59,-0.09,-0.08,-0.06,2025-08-15 01:49:54.000000+00:00,2025-08-15T01:49:54.000Z,2025-08-15 01:49:54.000000+00:00,0,2025-08-15 08:49:54.000000+07:00,2025-08-15 08:49:54.000000,10.68,0.13
1224ea490d788016de577b9d,ffff00000000,1.09,-0.99,-9.35,-0.04,-0.06,-0.08,2025-08-15 01:49:55.000000+00:00,2025-08-15T01:49:55.000Z,2025-08-15 01:49:55.000000+00:00,0,2025-08-15 08:49:55.000000+07:00,2025-08-15 08:49:55.000000,9.47,0.11
f87c11f2031c84058a5657a0,ffff00000000,0.42,-0.54,-9.95,-0.08,-0.08,-0.08,2025-08-15 01:49:56.000000+00:00,2025-08-15T01:49:56.000Z,2025-08-15 01:49:56.000000+00:00,0,2025-08-15 08:49:56.000000+07:00,2025-08-15 08:49:56.000000,9.97,0.14
ee099c06e8dd04618382e2bd,ffff00000000,-0.07,-1.51,-10.5,-0.08,-0.09,-0.09,2025-08-15 01:49:57.000000+00:00,2025-08-15T01:49:57.000Z,2025-08-15 01:49:57.000000+00:00,0,2025-08-15 08:49:57.000000+07:00,2025-08-15 08:49:57.000000,10.61,0.15
f81fa102806bec30c742235b,ffff00000000,1.03,-1.26,-10.34,-0.07,-0.08,-0.05,2025-08-15 01:49:58.000000+00:00,2025-08-15T01:49:58.000Z,2025-08-15 01:49:58.000000+00:00,0,2025-08-15 08:49:58.000000+07:00,2025-08-15 08:49:58.000000,10.47,0.12
5cd3211b3563b44b1d498324,ffff00000000,1.23,-2.22,-10.18,-0.06,-0.07,-0.03,2025-08-15 01:49:59.000000+00:00,2025-08-15T01:49:59.000Z,2025-08-15 01:49:59.000000+00:00,0,2025-08-15 08:49:59.000000+07:00,2025-08-15 08:49:59.000000,10.49,0.1
28e779388f32e62629927e99,ffff00000000,0.08,-1.37,-10.17,-0.11,-0.07,-0.05,2025-08-15 01:50:00.000000+00:00,2025-08-15T01:50:00.000Z,2025-08-15 01:50:00.000000+00:00,0,2025-08-15 08:50:00.000000+07:00,2025-08-15 08:50:00.000000,10.26,0.14
a207303f848787199524efaa,ffff00000000,0.23,-0.77,-10.02,-0.06,-0.09,-0.06,2025-08-15 01:50:01.000000+00:00,2025-08-15T01:50:01.000Z,2025-08-15 01:50:01.000000+00:00,0,2025-08-15 08:50:01.000000+07:00,2025-08-15 08:50:01.000000,10.05,0.12
4798ba57a5000399385d15d4,ffff00000000,0.3,-0.73,-9.92,-0.06,-0.04,-0.05,2025-08-15 01:50:02.000000+00:00,2025-08-15T01:50:02.000Z,2025-08-15 01:50:02.000000+00:00,0,2025-08-15 08:50:02.000000+07:00,2025-08-15 08:50:02.000000,9.95,0.09
23b92bfc63627c2654e8dc3c,ffff00000000,0.14,-1.46,-8.96,-0.03,-0.02,-0.06,2025-08-15 01:50:03.000000+00:00,2025-08-15T01:50:03.000Z,2025-08-15 01:50:03.000000+00:00,0,2025-08-15 08:50:03.000000+07:00,2025-08-15 08:50:03.000000,9.08,0.07
7d47ca4febcc8ca8ad702e11,ffff00000000,1.07,-1.25,-10.14,-0.06,-0.03,-0.03,2025-08-15 01:50:04.000000+00:00,2025-08-15T01:50:04.000Z,2025-08-15 01:50:04.000000+00:00,0,2025-08-15 08:50:04.000000+07:00,2025-08-15 08:50:04.000000,10.27,0.07
